,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description
2018-05-19 14:00:00,0,288.49,0.0,0.0,90.0,0,4
2018-05-19 15:00:00,0,287.8,0.0,0.0,90.0,0,4
2018-05-19 16:00:00,0,287.36,0.0,0.0,90.0,0,4
2018-05-19 17:00:00,0,287.15,0.0,0.0,90.0,0,4
2018-05-19 18:00:00,0,286.88,0.0,0.0,90.0,0,4
2018-05-19 19:00:00,0,286.62,0.0,0.0,90.0,0,4
2018-05-19 20:00:00,0,286.08,0.0,0.0,90.0,0,4
2018-05-19 21:00:00,0,285.49,0.0,0.0,90.0,0,4
2018-05-19 22:00:00,0,284.94,0.0,0.0,75.0,0,0
2018-05-19 23:00:00,0,284.44,0.0,0.0,1.0,1,1
2018-05-20 00:00:00,0,283.76,0.0,0.0,1.0,1,1
2018-05-20 01:00:00,0,283.01,0.0,0.0,1.0,8,19
2018-05-20 02:00:00,0,282.51,0.0,0.0,1.0,1,1
2018-05-20 03:00:00,0,281.42,0.0,0.0,1.0,1,1
2018-05-20 04:00:00,0,281.09,0.0,0.0,1.0,1,1
2018-05-20 05:00:00,0,280.58,0.0,0.0,1.0,1,1
2018-05-20 06:00:00,0,280.15,0.0,0.0,1.0,1,1
2018-05-20 07:00:00,0,279.58,0.0,0.0,1.0,1,1
2018-05-20 08:00:00,0,280.41,0.0,0.0,1.0,1,1
2018-05-20 09:00:00,0,282.22,0.0,0.0,1.0,1,1
2018-05-20 10:00:00,0,284.58,0.0,0.0,1.0,1,1
2018-05-20 11:00:00,0,286.28,0.0,0.0,1.0,1,1
2018-05-20 12:00:00,0,288.68,0.0,0.0,40.0,0,2
2018-05-20 13:00:00,0,290.21,0.0,0.0,40.0,0,2
2018-05-20 14:00:00,0,291.93,0.0,0.0,40.0,0,2
2018-05-20 15:00:00,0,293.21,0.0,0.0,40.0,0,2
2018-05-20 16:00:00,0,294.48,0.0,0.0,20.0,0,3
2018-05-20 17:00:00,0,294.86,0.0,0.0,40.0,0,2
2018-05-20 18:00:00,0,295.22,0.0,0.0,40.0,0,2
2018-05-20 19:00:00,0,295.01,0.0,0.0,40.0,0,2
2018-05-20 20:00:00,0,294.23,0.0,0.0,75.0,0,0
2018-05-20 21:00:00,0,292.01,0.0,0.0,75.0,0,0
2018-05-20 22:00:00,0,288.5,0.0,0.0,75.0,0,0
2018-05-20 23:00:00,0,287.03,0.0,0.0,1.0,1,1
2018-05-21 00:00:00,0,286.9,0.0,0.0,1.0,1,1
2018-05-21 01:00:00,0,286.2,0.0,0.0,1.0,4,7
2018-05-21 02:00:00,0,286.53,0.0,0.0,1.0,1,1
2018-05-21 03:00:00,0,287.77,0.0,0.0,75.0,0,0
2018-05-21 04:00:00,0,287.93,0.0,0.0,75.0,0,0
2018-05-21 05:00:00,0,287.8,0.0,0.0,90.0,6,10
2018-05-21 06:00:00,0,287.29,0.0,0.0,75.0,5,8
2018-05-21 07:00:00,0,574.7,0.0,0.0,180.0,11,18
2018-05-21 08:00:00,0,575.5,0.0,0.0,150.0,11,26
2018-05-21 09:00:00,0,288.55,0.0,0.0,75.0,0,0
2018-05-21 10:00:00,0,289.61,0.0,0.0,40.0,0,2
2018-05-21 11:00:00,0,290.01,0.0,0.0,90.0,5,8
2018-05-21 12:00:00,0,290.36,0.0,0.0,90.0,5,8
2018-05-21 13:00:00,0,290.65,0.0,0.0,75.0,0,0
2018-05-21 14:00:00,0,291.36,0.0,0.0,75.0,0,0
2018-05-21 15:00:00,0,292.22,0.0,0.0,75.0,0,0
2018-05-21 16:00:00,0,292.89,0.0,0.0,90.0,0,4
2018-05-21 17:00:00,0,292.66,0.0,0.0,90.0,0,4
2018-05-21 18:00:00,0,291.63,0.0,0.0,90.0,0,4
2018-05-21 19:00:00,0,291.1,0.0,0.0,90.0,0,4
2018-05-21 20:00:00,0,290.29,0.0,0.0,90.0,0,4
2018-05-21 21:00:00,0,289.15,0.0,0.0,90.0,0,4
2018-05-21 22:00:00,0,288.62,0.0,0.0,90.0,0,4
2018-05-21 23:00:00,0,288.29,0.0,0.0,75.0,0,0
2018-05-22 00:00:00,0,288.15,0.0,0.0,90.0,0,4
2018-05-22 01:00:00,0,287.58,0.0,0.0,90.0,0,4
2018-05-22 02:00:00,0,287.76,0.0,0.0,90.0,0,4
2018-05-22 03:00:00,0,287.51,0.0,0.0,90.0,4,7
2018-05-22 04:00:00,0,287.54,0.0,0.0,75.0,0,0
2018-05-22 05:00:00,0,574.0,0.0,0.0,150.0,7,13
2018-05-22 06:00:00,0,573.44,0.0,0.0,150.0,7,13
2018-05-22 07:00:00,0,286.58,0.0,0.0,1.0,3,6
2018-05-22 08:00:00,0,287.61,0.0,0.0,20.0,3,6
2018-05-22 09:00:00,0,288.65,0.0,0.0,75.0,3,6
2018-05-22 10:00:00,0,289.62,0.0,0.0,90.0,3,6
2018-05-22 11:00:00,0,290.51,0.0,0.0,40.0,4,7
2018-05-22 12:00:00,0,291.88,0.0,0.0,75.0,4,7
2018-05-22 13:00:00,0,293.14,0.0,0.0,75.0,4,7
2018-05-22 14:00:00,0,294.51,0.0,0.0,75.0,0,0
2018-05-22 15:00:00,0,295.29,0.0,0.0,75.0,0,0
2018-05-22 16:00:00,0,295.86,0.0,0.0,40.0,0,2
2018-05-22 17:00:00,0,296.15,0.0,0.0,40.0,0,2
2018-05-22 18:00:00,0,297.0,0.0,0.0,75.0,0,0
2018-05-22 19:00:00,0,296.58,0.0,0.0,1.0,1,1
2018-05-22 20:00:00,0,295.72,0.0,0.0,20.0,0,3
2018-05-22 21:00:00,0,293.95,0.0,0.0,40.0,0,2
2018-05-22 22:00:00,0,291.74,0.0,0.0,40.0,0,2
2018-05-22 23:00:00,0,290.88,0.0,0.0,75.0,0,0
2018-05-23 00:00:00,0,290.51,0.0,0.0,1.0,1,1
2018-05-23 01:00:00,0,289.29,0.0,0.0,1.0,1,1
2018-05-23 02:00:00,0,289.23,0.0,0.0,1.0,1,1
2018-05-23 03:00:00,0,288.94,0.0,0.0,1.0,1,1
2018-05-23 04:00:00,0,288.75,0.0,0.0,1.0,3,6
2018-05-23 05:00:00,0,288.95,0.0,0.0,1.0,3,6
2018-05-23 06:00:00,0,289.08,0.0,0.0,40.0,3,6
2018-05-23 07:00:00,0,579.44,0.0,0.0,180.0,11,25
2018-05-23 08:00:00,0,291.01,0.0,0.0,75.0,0,0
2018-05-23 09:00:00,0,292.43,0.0,0.0,40.0,0,2
2018-05-23 10:00:00,0,294.37,0.0,0.0,75.0,0,0
2018-05-23 11:00:00,0,295.28,0.0,0.0,1.0,1,1
2018-05-23 12:00:00,0,296.01,0.0,0.0,20.0,0,3
2018-05-23 13:00:00,0,296.58,0.0,0.0,40.0,0,2
2018-05-23 14:00:00,0,297.36,0.0,0.0,40.0,0,2
2018-05-23 15:00:00,0,298.58,0.0,0.0,1.0,1,1
2018-05-23 16:00:00,0,299.08,0.0,0.0,75.0,0,0
2018-05-23 17:00:00,0,300.45,0.0,0.0,75.0,0,0
2018-05-23 18:00:00,0,300.5,0.0,0.0,75.0,0,0
2018-05-23 19:00:00,0,300.37,0.0,0.0,75.0,0,0
2018-05-23 20:00:00,0,300.08,0.0,0.0,75.0,0,0
2018-05-23 21:00:00,0,298.02,0.0,0.0,75.0,0,0
2018-05-23 22:00:00,0,296.89,0.0,0.0,75.0,0,0
2018-05-23 23:00:00,0,296.09,0.0,0.0,1.0,1,1
2018-05-24 00:00:00,0,295.75,0.0,0.0,1.0,1,1
2018-05-24 01:00:00,0,295.62,0.0,0.0,1.0,1,1
2018-05-24 02:00:00,0,295.35,0.0,0.0,1.0,8,19
2018-05-24 03:00:00,0,295.08,0.0,0.0,1.0,1,1
2018-05-24 04:00:00,0,294.34,0.0,0.0,1.0,1,1
2018-05-24 05:00:00,0,294.15,0.0,0.0,1.0,1,1
2018-05-24 06:00:00,0,294.02,0.0,0.0,1.0,1,1
2018-05-24 07:00:00,0,294.22,0.0,0.0,1.0,1,1
2018-05-24 08:00:00,0,295.28,0.0,0.0,75.0,0,0
2018-05-24 09:00:00,0,296.79,0.0,0.0,1.0,1,1
2018-05-24 10:00:00,0,298.86,0.0,0.0,1.0,1,1
2018-05-24 11:00:00,0,300.88,0.0,0.0,1.0,1,1
2018-05-24 12:00:00,0,302.58,0.0,0.0,75.0,0,0
2018-05-24 13:00:00,0,303.88,0.0,0.0,75.0,0,0
2018-05-24 14:00:00,0,304.62,0.0,0.0,1.0,1,1
2018-05-24 15:00:00,0,305.37,0.0,0.0,1.0,1,1
2018-05-24 16:00:00,0,305.43,0.0,0.0,40.0,0,2
2018-05-24 17:00:00,0,305.62,0.0,0.0,75.0,8,25
2018-05-24 18:00:00,0,305.08,0.0,0.0,75.0,0,0
2018-05-24 19:00:00,0,303.73,0.0,0.0,75.0,8,25
2018-05-24 20:00:00,0,894.27,0.0,0.0,270.0,16,39
2018-05-24 21:00:00,0,884.8499999999999,0.0,0.0,225.0,16,43
2018-05-24 22:00:00,0,587.38,0.0,0.0,150.0,13,34
2018-05-24 23:00:00,0,587.02,0.0,0.0,2.0,13,29
2018-05-25 00:00:00,0,587.78,0.0,0.0,80.0,13,27
2018-05-25 01:00:00,0,882.27,0.0,0.0,3.0,19,38
2018-05-25 02:00:00,0,293.82,0.0,0.0,90.0,8,25
2018-05-25 03:00:00,0,293.22,0.0,0.0,75.0,8,25
2018-05-25 04:00:00,0,879.6600000000001,0.0,0.0,270.0,16,45
2018-05-25 05:00:00,0,584.3,0.0,0.0,80.0,13,34
2018-05-25 06:00:00,0,583.68,0.0,0.0,2.0,13,27
2018-05-25 07:00:00,0,291.86,0.0,0.0,40.0,8,25
2018-05-25 08:00:00,0,292.58,0.0,0.0,90.0,0,4
2018-05-25 09:00:00,0,294.51,0.0,0.0,75.0,0,0
2018-05-25 10:00:00,0,296.58,0.0,0.0,75.0,0,0
2018-05-25 11:00:00,0,297.15,0.0,0.0,40.0,0,2
2018-05-25 12:00:00,0,298.62,0.0,0.0,75.0,0,0
2018-05-25 13:00:00,0,300.37,0.0,0.0,1.0,1,1
2018-05-25 14:00:00,0,301.65,0.0,0.0,40.0,0,2
2018-05-25 15:00:00,0,302.93,0.0,0.0,1.0,1,1
2018-05-25 16:00:00,0,303.95,0.0,0.0,75.0,5,8
2018-05-25 17:00:00,0,606.88,0.0,0.0,150.0,13,37
2018-05-25 18:00:00,0,599.12,0.0,0.0,150.0,13,37
2018-05-25 19:00:00,0,299.22,0.0,0.0,40.0,5,8
2018-05-25 20:00:00,0,299.08,0.0,0.0,1.0,8,19
2018-05-25 21:00:00,0,297.02,0.0,0.0,1.0,5,8
2018-05-25 22:00:00,0,295.02,0.0,0.0,40.0,0,2
2018-05-25 23:00:00,0,293.89,0.0,0.0,1.0,1,1
2018-05-26 00:00:00,0,293.22,0.0,0.0,1.0,1,1
2018-05-26 01:00:00,0,293.37,0.0,0.0,1.0,1,1
2018-05-26 02:00:00,0,292.3,0.0,0.0,1.0,1,1
2018-05-26 03:00:00,0,292.3,0.0,0.0,1.0,1,1
2018-05-26 04:00:00,0,292.08,0.0,0.0,1.0,1,1
2018-05-26 05:00:00,0,291.55,0.0,0.0,1.0,1,1
2018-05-26 06:00:00,0,291.08,0.0,0.0,1.0,1,1
2018-05-26 07:00:00,0,291.51,0.0,0.0,1.0,1,1
2018-05-26 08:00:00,0,293.62,0.0,0.0,1.0,1,1
2018-05-26 09:00:00,0,295.93,0.0,0.0,1.0,1,1
2018-05-26 10:00:00,0,298.22,0.0,0.0,1.0,1,1
2018-05-26 11:00:00,0,300.72,0.0,0.0,5.0,1,1
2018-05-26 12:00:00,0,302.54,0.0,0.0,5.0,1,1
2018-05-26 13:00:00,0,304.29,0.0,0.0,1.0,1,1
2018-05-26 14:00:00,0,305.44,0.0,0.0,1.0,1,1
2018-05-26 15:00:00,0,306.15,0.0,0.0,40.0,0,2
2018-05-26 16:00:00,0,306.65,0.0,0.0,40.0,0,2
2018-05-26 17:00:00,0,306.58,0.0,0.0,1.0,1,1
2018-05-26 18:00:00,0,306.51,0.0,0.0,1.0,1,1
2018-05-26 19:00:00,0,306.02,0.0,0.0,1.0,1,1
2018-05-26 20:00:00,0,305.09,0.0,0.0,1.0,1,1
2018-05-26 21:00:00,0,301.89,0.0,0.0,5.0,1,1
2018-05-26 22:00:00,0,297.8,0.0,0.0,5.0,1,1
2018-05-26 23:00:00,0,295.8,0.0,0.0,1.0,1,1
2018-05-27 00:00:00,0,294.61,0.0,0.0,1.0,1,1
2018-05-27 01:00:00,0,292.94,0.0,0.0,1.0,1,1
2018-05-27 02:00:00,0,292.01,0.0,0.0,1.0,1,1
2018-05-27 03:00:00,0,291.08,0.0,0.0,1.0,1,1
2018-05-27 04:00:00,0,290.68,0.0,0.0,1.0,1,1
2018-05-27 05:00:00,0,289.95,0.0,0.0,1.0,1,1
2018-05-27 06:00:00,0,289.37,0.0,0.0,1.0,1,1
2018-05-27 07:00:00,0,290.43,0.0,0.0,1.0,3,6
2018-05-27 08:00:00,0,293.28,0.0,0.0,1.0,1,1
2018-05-27 09:00:00,0,296.61,0.0,0.0,1.0,1,1
2018-05-27 10:00:00,0,299.72,0.0,0.0,1.0,1,1
2018-05-27 11:00:00,0,301.71,0.0,0.0,90.0,0,4
2018-05-27 12:00:00,0,302.79,0.0,0.0,1.0,1,1
2018-05-27 13:00:00,0,303.42,0.0,0.0,1.0,5,8
2018-05-27 14:00:00,0,303.08,0.0,0.0,75.0,5,8
2018-05-27 15:00:00,0,303.07,0.0,0.0,75.0,0,0
2018-05-27 16:00:00,0,304.15,0.0,0.0,75.0,0,0
2018-05-27 17:00:00,0,304.61,0.0,0.0,75.0,0,0
2018-05-27 18:00:00,0,304.79,0.0,0.0,75.0,0,0
2018-05-27 19:00:00,0,305.22,0.0,0.0,1.0,1,1
2018-05-27 20:00:00,0,305.17,0.0,0.0,1.0,1,1
2018-05-27 21:00:00,0,301.887,0.0,0.0,8.0,1,1
2018-05-27 22:00:00,0,301.15,0.0,0.0,75.0,0,0
2018-05-27 23:00:00,0,300.54,0.0,0.0,75.0,0,0
2018-05-28 00:00:00,4,299.487,0.0,0.0,24.0,0,3
2018-05-28 01:00:00,0,299.487,0.0,0.0,24.0,0,3
2018-05-28 02:00:00,0,298.35,0.0,0.0,20.0,0,3
2018-05-28 03:00:00,0,297.407,0.0,0.0,8.0,1,1
2018-05-28 04:00:00,0,297.407,0.0,0.0,8.0,1,1
2018-05-28 05:00:00,0,297.407,0.0,0.0,8.0,1,1
2018-05-28 06:00:00,0,295.63,0.0,0.0,1.0,1,1
2018-05-28 07:00:00,0,295.62,0.0,0.0,1.0,1,1
2018-05-28 08:00:00,0,299.15,0.0,0.0,1.0,1,1
2018-05-28 09:00:00,0,299.15,0.0,0.0,1.0,1,1
2018-05-28 10:00:00,0,302.2990000000001,0.0,0.0,0.0,1,16
2018-05-28 11:00:00,0,302.2990000000001,0.0,0.0,0.0,1,16
2018-05-28 12:00:00,0,305.15,0.0,0.0,75.0,0,0
2018-05-28 13:00:00,0,305.93,0.0,0.0,75.0,0,0
2018-05-28 14:00:00,0,307.29,0.0,0.0,75.0,0,0
2018-05-28 15:00:00,0,308.95,0.0,0.0,40.0,0,2
2018-05-28 16:00:00,0,310.07,0.0,0.0,75.0,0,0
2018-05-28 17:00:00,0,307.87,0.0,0.0,75.0,8,19
2018-05-28 18:00:00,0,608.02,0.0,0.0,180.0,13,27
2018-05-28 19:00:00,0,600.72,0.0,0.0,80.0,13,27
2018-05-28 20:00:00,0,599.3,0.0,0.0,150.0,13,36
2018-05-28 21:00:00,0,598.14,0.0,0.0,2.0,13,27
2018-05-28 22:00:00,0,298.01,0.0,0.0,75.0,5,15
2018-05-28 23:00:00,0,297.08,0.0,0.0,90.0,5,8
2018-05-29 00:00:00,0,296.35,0.0,0.0,1.0,1,1
2018-05-29 01:00:00,0,295.08,0.0,0.0,1.0,1,1
2018-05-29 02:00:00,0,295.02,0.0,0.0,1.0,1,1
2018-05-29 03:00:00,0,295.35,0.0,0.0,1.0,1,1
2018-05-29 04:00:00,0,295.29,0.0,0.0,1.0,1,1
2018-05-29 05:00:00,0,295.01,0.0,0.0,1.0,1,1
2018-05-29 06:00:00,0,294.42,0.0,0.0,1.0,1,1
2018-05-29 07:00:00,0,295.08,0.0,0.0,75.0,0,0
2018-05-29 08:00:00,0,296.29,0.0,0.0,1.0,1,1
2018-05-29 09:00:00,0,297.81,0.0,0.0,75.0,0,0
2018-05-29 10:00:00,0,299.69,0.0,0.0,1.0,1,1
2018-05-29 11:00:00,0,301.68,0.0,0.0,40.0,0,2
2018-05-29 12:00:00,0,303.58,0.0,0.0,20.0,0,3
2018-05-29 13:00:00,0,305.0,0.0,0.0,40.0,0,2
2018-05-29 14:00:00,0,306.22,0.0,0.0,1.0,1,1
2018-05-29 15:00:00,0,305.6,0.0,0.0,75.0,8,25
2018-05-29 16:00:00,0,606.08,0.0,0.0,150.0,13,27
2018-05-29 17:00:00,0,597.92,0.0,0.0,2.0,13,39
2018-05-29 18:00:00,0,595.1,0.0,0.0,180.0,13,34
2018-05-29 19:00:00,0,884.61,0.0,0.0,270.0,16,40
2018-05-29 20:00:00,0,882.0,0.0,0.0,225.0,16,40
2018-05-29 21:00:00,0,881.28,0.0,0.0,270.0,16,40
2018-05-29 22:00:00,0,880.0500000000001,0.0,0.0,270.0,16,45
2018-05-29 23:00:00,0,879.4499999999999,0.0,0.0,270.0,16,49
2018-05-30 00:00:00,0,878.76,0.0,0.0,270.0,16,45
2018-05-30 01:00:00,0,585.44,0.0,0.0,150.0,8,21
2018-05-30 02:00:00,0,877.53,0.0,0.0,3.0,14,24
2018-05-30 03:00:00,0,292.15,0.0,0.0,1.0,3,6
2018-05-30 04:00:00,0,292.22,0.0,0.0,1.0,3,6
2018-05-30 05:00:00,0,292.15,0.0,0.0,1.0,3,6
2018-05-30 06:00:00,0,291.77,0.0,0.0,1.0,3,6
2018-05-30 07:00:00,0,292.08,0.0,0.0,75.0,3,6
2018-05-30 08:00:00,0,293.01,0.0,0.0,90.0,0,4
2018-05-30 09:00:00,0,293.15,0.0,0.0,90.0,5,8
2018-05-30 10:00:00,0,588.16,0.0,0.0,180.0,11,19
2018-05-30 11:00:00,0,294.29,0.0,0.0,90.0,5,8
2018-05-30 12:00:00,0,294.58,0.0,0.0,90.0,5,8
2018-05-30 13:00:00,0,588.96,0.0,0.0,180.0,11,19
2018-05-30 14:00:00,0,588.72,0.0,0.0,180.0,8,21
2018-05-30 15:00:00,0,884.3700000000001,0.0,0.0,270.0,14,37
2018-05-30 16:00:00,0,590.7,0.0,0.0,180.0,9,22
2018-05-30 17:00:00,0,295.89,0.0,0.0,75.0,6,11
2018-05-30 18:00:00,0,591.9,0.0,0.0,180.0,11,31
2018-05-30 19:00:00,0,295.75,0.0,0.0,75.0,0,0
2018-05-30 20:00:00,0,295.48,0.0,0.0,75.0,0,0
2018-05-30 21:00:00,0,294.65,0.0,0.0,75.0,0,0
2018-05-30 22:00:00,0,293.92,0.0,0.0,1.0,1,1
2018-05-30 23:00:00,0,292.8,0.0,0.0,90.0,3,6
2018-05-31 00:00:00,0,292.29,0.0,0.0,90.0,3,6
2018-05-31 01:00:00,0,874.86,0.0,0.0,3.0,14,26
2018-05-31 02:00:00,0,873.48,0.0,0.0,3.0,14,26
2018-05-31 03:00:00,0,874.3199999999999,0.0,0.0,3.0,14,26
2018-05-31 04:00:00,0,872.46,0.0,0.0,270.0,14,26
2018-05-31 05:00:00,0,872.61,0.0,0.0,60.0,14,26
2018-05-31 06:00:00,0,872.04,0.0,0.0,60.0,14,26
2018-05-31 07:00:00,0,873.06,0.0,0.0,270.0,14,26
2018-05-31 08:00:00,0,875.25,0.0,0.0,270.0,14,26
2018-05-31 09:00:00,0,584.86,0.0,0.0,80.0,7,13
2018-05-31 10:00:00,0,294.86,0.0,0.0,40.0,3,6
2018-05-31 11:00:00,0,296.79,0.0,0.0,40.0,0,2
2018-05-31 12:00:00,0,298.68,0.0,0.0,40.0,0,2
2018-05-31 13:00:00,0,299.43,0.0,0.0,40.0,0,2
2018-05-31 14:00:00,0,300.36,0.0,0.0,75.0,0,0
2018-05-31 15:00:00,0,300.72,0.0,0.0,75.0,0,0
2018-05-31 16:00:00,0,301.35,0.0,0.0,75.0,0,0
2018-05-31 17:00:00,0,301.72,0.0,0.0,75.0,0,0
2018-05-31 18:00:00,0,301.65,0.0,0.0,40.0,0,2
2018-05-31 19:00:00,0,301.28,0.0,0.0,40.0,0,2
2018-05-31 20:00:00,0,300.22,0.0,0.0,40.0,0,2
2018-05-31 21:00:00,0,298.75,0.0,0.0,20.0,0,3
2018-05-31 22:00:00,0,296.82,0.0,0.0,5.0,1,1
2018-05-31 23:00:00,0,295.28,0.0,0.0,1.0,1,1
2018-06-01 00:00:00,0,294.28,0.0,0.0,1.0,1,1
2018-06-01 01:00:00,0,293.22,0.0,0.0,1.0,1,1
2018-06-01 02:00:00,0,292.22,0.0,0.0,1.0,1,1
2018-06-01 03:00:00,0,291.43,0.0,0.0,1.0,1,1
2018-06-01 04:00:00,0,291.15,0.0,0.0,1.0,1,1
2018-06-01 05:00:00,0,290.82,0.0,0.0,1.0,1,1
2018-06-01 06:00:00,0,290.94,0.0,0.0,75.0,0,0
2018-06-01 07:00:00,0,291.07,0.0,0.0,90.0,0,4
2018-06-01 08:00:00,0,291.15,0.0,0.0,90.0,3,6
2018-06-01 09:00:00,0,290.75,0.0,0.0,90.0,0,4
2018-06-01 10:00:00,0,291.88,0.0,0.0,40.0,0,2
2018-06-01 11:00:00,0,292.94,0.0,0.0,40.0,0,2
2018-06-01 12:00:00,0,294.86,0.0,0.0,40.0,0,2
2018-06-01 13:00:00,0,296.01,0.0,0.0,75.0,0,0
2018-06-01 14:00:00,0,297.29,0.0,0.0,75.0,0,0
2018-06-01 15:00:00,0,298.29,0.0,0.0,75.0,0,0
2018-06-01 16:00:00,0,298.95,0.0,0.0,40.0,0,2
2018-06-01 17:00:00,0,298.82,0.0,0.0,75.0,0,0
2018-06-01 18:00:00,0,298.86,0.0,0.0,75.0,0,0
2018-06-01 19:00:00,0,298.07,0.0,0.0,40.0,0,2
2018-06-01 20:00:00,0,297.23,0.0,0.0,40.0,0,2
2018-06-01 21:00:00,0,295.58,0.0,0.0,20.0,0,3
2018-06-01 22:00:00,0,293.87,0.0,0.0,5.0,1,1
2018-06-01 23:00:00,0,292.58,0.0,0.0,1.0,1,1
2018-06-02 00:00:00,0,291.37,0.0,0.0,1.0,1,1
2018-06-02 01:00:00,0,290.3,0.0,0.0,1.0,1,1
2018-06-02 02:00:00,0,289.01,0.0,0.0,1.0,1,1
2018-06-02 03:00:00,0,289.01,0.0,0.0,1.0,1,1
2018-06-02 04:00:00,0,289.08,0.0,0.0,1.0,8,25
2018-06-02 05:00:00,0,289.13,0.0,0.0,90.0,0,4
2018-06-02 06:00:00,0,288.54,0.0,0.0,90.0,0,4
2018-06-02 07:00:00,0,288.28,0.0,0.0,90.0,0,4
2018-06-02 08:00:00,0,287.94,0.0,0.0,90.0,3,6
2018-06-02 09:00:00,0,576.28,0.0,0.0,180.0,11,18
2018-06-02 10:00:00,0,288.74,0.0,0.0,90.0,5,8
2018-06-02 11:00:00,0,578.0,0.0,0.0,180.0,11,30
2018-06-02 12:00:00,0,866.46,0.0,0.0,270.0,16,48
2018-06-02 13:00:00,0,866.5500000000001,0.0,0.0,270.0,14,35
2018-06-02 14:00:00,0,867.0,0.0,0.0,270.0,14,32
2018-06-02 15:00:00,0,578.86,0.0,0.0,180.0,11,26
2018-06-02 16:00:00,0,581.16,0.0,0.0,180.0,8,21
2018-06-02 17:00:00,0,875.64,0.0,0.0,270.0,14,25
2018-06-02 18:00:00,0,292.81,0.0,0.0,40.0,5,8
2018-06-02 19:00:00,0,293.22,0.0,0.0,75.0,3,6
2018-06-02 20:00:00,0,292.28,0.0,0.0,90.0,0,4
2018-06-02 21:00:00,0,291.35,0.0,0.0,90.0,5,8
2018-06-02 22:00:00,0,581.1,0.0,0.0,10.0,8,26
2018-06-02 23:00:00,0,289.88,0.0,0.0,1.0,5,8
2018-06-03 00:00:00,0,288.75,0.0,0.0,40.0,0,2
2018-06-03 01:00:00,0,287.44,0.0,0.0,1.0,1,1
2018-06-03 02:00:00,0,287.01,0.0,0.0,75.0,0,0
2018-06-03 03:00:00,0,286.99,0.0,0.0,90.0,0,4
2018-06-03 04:00:00,0,287.28,0.0,0.0,40.0,0,2
2018-06-03 05:00:00,0,287.36,0.0,0.0,40.0,0,2
2018-06-03 06:00:00,0,287.36,0.0,0.0,90.0,0,4
2018-06-03 07:00:00,0,287.43,0.0,0.0,90.0,0,4
2018-06-03 08:00:00,0,287.22,0.0,0.0,90.0,0,4
2018-06-03 09:00:00,0,287.65,0.0,0.0,90.0,0,4
2018-06-03 10:00:00,0,288.01,0.0,0.0,90.0,0,4
2018-06-03 11:00:00,0,288.35,0.0,0.0,90.0,0,4
2018-06-03 12:00:00,0,288.58,0.0,0.0,90.0,0,4
2018-06-03 13:00:00,0,289.08,0.0,0.0,90.0,0,4
2018-06-03 14:00:00,0,289.65,0.0,0.0,75.0,0,0
2018-06-03 15:00:00,0,291.01,0.0,0.0,75.0,0,0
2018-06-03 16:00:00,0,292.43,0.0,0.0,40.0,0,2
2018-06-03 17:00:00,0,293.14,0.0,0.0,1.0,1,1
2018-06-03 18:00:00,0,294.0,0.0,0.0,20.0,0,3
2018-06-03 19:00:00,0,294.15,0.0,0.0,20.0,0,3
2018-06-03 20:00:00,0,293.55,0.0,0.0,20.0,0,3
2018-06-03 21:00:00,0,292.29,0.0,0.0,5.0,1,1
2018-06-03 22:00:00,0,290.29,0.0,0.0,5.0,1,1
2018-06-03 23:00:00,0,288.48,0.0,0.0,1.0,1,1
2018-06-04 00:00:00,0,286.69,0.0,0.0,1.0,1,1
2018-06-04 01:00:00,0,285.72,0.0,0.0,1.0,1,1
2018-06-04 02:00:00,0,285.77,0.0,0.0,1.0,1,1
2018-06-04 03:00:00,0,285.65,0.0,0.0,40.0,0,2
2018-06-04 04:00:00,0,284.69,0.0,0.0,1.0,1,1
2018-06-04 05:00:00,0,284.22,0.0,0.0,1.0,1,1
2018-06-04 06:00:00,0,283.09,0.0,0.0,1.0,1,1
2018-06-04 07:00:00,0,285.36,0.0,0.0,5.0,1,1
2018-06-04 08:00:00,0,288.34,0.0,0.0,5.0,1,1
2018-06-04 09:00:00,0,290.94,0.0,0.0,5.0,1,1
2018-06-04 10:00:00,0,293.49,0.0,0.0,5.0,1,1
2018-06-04 11:00:00,0,295.65,0.0,0.0,5.0,1,1
2018-06-04 12:00:00,0,297.14,0.0,0.0,20.0,0,3
2018-06-04 13:00:00,0,298.43,0.0,0.0,40.0,0,2
2018-06-04 14:00:00,0,299.29,0.0,0.0,40.0,0,2
2018-06-04 15:00:00,0,300.36,0.0,0.0,1.0,1,1
2018-06-04 16:00:00,0,301.57,0.0,0.0,5.0,1,1
2018-06-04 17:00:00,0,302.76,0.0,0.0,40.0,0,2
2018-06-04 18:00:00,0,302.53,0.0,0.0,40.0,0,2
2018-06-04 19:00:00,0,302.36,0.0,0.0,40.0,0,2
2018-06-04 20:00:00,0,301.51,0.0,0.0,40.0,0,2
2018-06-04 21:00:00,0,299.85,0.0,0.0,40.0,0,2
2018-06-04 22:00:00,0,296.44,0.0,0.0,40.0,0,2
2018-06-04 23:00:00,0,295.3,0.0,0.0,1.0,1,1
2018-06-05 00:00:00,0,295.69,0.0,0.0,1.0,1,1
2018-06-05 01:00:00,0,294.29,0.0,0.0,1.0,1,1
2018-06-05 02:00:00,0,292.9,0.0,0.0,1.0,1,1
